AppId,Rank,Name,Description,ReleaseDate,DataDate,Category,Price,Seller,Screenshot,Size,StarCurrentVersion,RatingCurrentVersion
295314913,66,Flick Fishing,"[u'\u2606 The 25th Best Selling Game of ALL TIME on iTunes!', u'\u2606 Top Fishing App on the App Store!', u'\u2606 Over TWO AND A HALF MILLION SOLD!', u'Fully animated ""living"" environments combine with intuitive real-life controls to create the best fishing game available!', u'New iPhone / iPod Touch 3.0 Features!', u'Fully animated ""living"" environments combine with intuitive real-life controls to create the best fishing game available!', u""Cast the line with a just a flick of your wrist. With a skillful combination of bait, location, and technique you'll hook a fish -- now you just need to reel it in! Reel carefully to avoid snapping the line and losing your fish. Larger fish are strong, and won't be hauled in easily!"", u'With 7 fishing locations, 9 types of bait and tackle, 12 tournaments and dozens of unique species of fish, Flick Fishing is an unrivaled fishing simulation, and just plain fun. Includes the ability to play against your friends with Network and Hotseat play! Show off your latest catch via email using the ""Brag"" feature.', u'Flick Fishing is the latest game in the Flick Sports lineup from Freeverse.', u'\u2606 Grab our other great apps:  Flick Bowling Flick NBA Basketball, Skee-Ball, Top Gun, SlotZ Racer, Moto Chaser, Days of Thunder, Burning Monkey Casino, Big Bang Board Games, Puzzle Lab, Plank, Big Bang Sudoku and Tranquility!']","11,06,2008","04,06,2012",Games,0.99,"Freeverse, Inc.",5,26.9,4,209
296288981,205,YAHTZEE??? Adventures,"[u'ROLL WITH THE ORIGNAL BEST-SELLING FAMILY FAVORITE LIKE YOU\u2019VE NEVER SEEN IT BEFORE! Now featuring enhanced visuals for the Retina Display plus Fast App Switching for more casual fun, the world-favorite dice-driven game scores again. C\u2019mon! You know you want to yell it! It\u2019s \u201cYAHTZEE!!!\u201d ', u'TRY YOUR LUCK IN A NUMBER OF MODES', u'Play \u201cclassic\u201d YAHTZEE, the game you know and love. Score in color categories in Rainbow Mode. Strategize in Duplicate Mode. Or think fast against friends in Battle Mode. Try all the varieties for hours of YAHTZEE fun. ', u'BE A YAHTZEE ADVENTURER', u'Do you have what it takes to become a YAHTZEE master? Travel the globe and take on in-game characters designed to test your skills. Make improving your play a real adventure.', u'YAHTZEE ANYTIME, ANYWHERE!', u'Speed Play gets you in and out of your game fast when you\u2019re on the go and saves games in progress.', u'SHAKE IT UP WUTH FAMILY &amp; FRIENDS', u'Play solo, of course, but you can also Pass \u2018N Play with up to 3 other players and share the fun. Keep the social touch that\u2019s always been a part of the fun of YAHTZEE.', u'________________________________________', u""** DON'T MISS OUR OTHER EXCITING GAMES! ** SCRABBLE, The Sims\u2122 3, TETRIS\xae, MONOPOLY, Madden NFL 11 by EA Sports\u2122, Pogo Games FREE, Liqua Pop, ROCK BAND\xae Reloaded, Need for Speed\u2122 Hot Pursuit &amp; Surviving High School FREE"", u'GIFT THIS APP:  Click the \u201cBuy App\u201d arrow on the iTunes\xae App Store', u'Be the first to know! Get inside EA info on great deals, plus the latest game updates, tips &amp; more\u2026', u'VISIT US: ea.com/iphone', u'FOLLOW US: twitter.com/eamobile', u'LIKE US: facebook.com/eamobile', u'WATCH US: youtube.com/eamobilegames']","11,13,2008","04,06,2012",Games,0.99,Electronic Arts,3,12.5,3,270
296845804,32,UNO???,"[u'UPDATE: Rediscover UNO\u2122 with the all-new online multiplayer mode!', u'- Play with players from all over the world and improve your experience level by winning games or completing various challenges.', u'- Play in rooms reserved for players of your experience level (beginner, pro, champion, etc...).', u'- Track your ascension on the new online leaderboards. Choose international or national leaderboards, and pick a time period (yearly, monthly, or daily).', u""- Get exclusive bonuses and put them to good use in your games, such as replacing a card or quickly looking at your opponent's card!"", u""- Increase your luck by gathering clover leaves. Don't leave anything to chance in your games!"", u'- Personalize your games with new backgrounds exclusive to the online multiplayer mode!', u'*****', u'Get ready to call ""UNO"" on your iPhone!', u""Play the classic card game that's #1 for fun with friends and family. In single or multiplayer, playing UNO\u2122 has never been so fun and easy, thanks to a brand new gameplay system! Simply drag &amp; drop cards using your finger on the screen for intuitive control, and be the first to get rid of all your cards."", u'- All your favorite Action Cards are here: Wild, Reverse, Draw 2 and more! ', u'- Customize your game with 9 different rules including 7-0 and Jump-in. ', u'- Enjoy unique multiplayer mode! Play online or with your friends through a Wi-Fi connection.  ', u'- Take on increasingly hard challenges in Tournament Mode.', u'*****', u""\u201cGameloft's version of the timeless card game is easily one of the most addictive, thanks to well-designed touch controls, lots of options and most importantly, online play\u201d \u2013 Modojo"", u'\u201cThis is an absolute must have for fans of card games or people who like a bit of short pick-up-and-play fun\u201d \u2013 Kotaku.com', u'*****', u'Follow Gameloft on Twitter to get more info about this game and all our upcoming titles at http://twitter.com/gameloft or read our official blog at http://blog.gameloft.com/']","11,16,2008","04,06,2012",Games,0.99,Gameloft,5,110,4,5484
297694601,278,Touchgrind,"[u'""one of the best games available for the platform"" - Gizmodo', u'Winner of Most Innovative Game 2008 - Best App Ever Awards', u'Skate like a pro in this first real multi-touch skateboarding game ever.', u'Just like in real skateboarding or fingerboarding, Touchgrind is a game of skill that takes 10 minutes to understand but weeks of lectures, boring meetings and family dinners to master. Learn the tricks and impress your buddies.', u'The innovative finger controls together with true physics simulation let you pull off tricks like ollies, shuvits, kickflips, heelflips, impossibles, 5-0, 50-50, crooks, smithgrinds, boardslides, tailslides, darkslides etc in endless combinations.', u'Built on experience from the massive hits Labyrinth and iPint, Illusion Labs now brings you this killer game that will keep you boarding for hours and hours.', u'FEATURES', u'- True physics', u'- Innovative multi-touch controls', u'- 12 unlockable boards with different abilities', u'- Warm Up, Jam Session and Competition game modes', u'- Tutorial videos', u'- Stunning 3D graphics', u'- Realistic sound', u'keywords: multi touch grind rail board skategame skateboard fingerboard illusionlabs']","11,26,2008","04,06,2012",Games,4.99,Illusion Labs,4,16.4,4.5,1814
299110947,102,MONOPOLY Here &amp; Now: The World Edition,"[u'THE GAME YOU KNOW &amp; LOVE GOES GLOBAL. Build an empire with the world\u2019s most coveted real-estate properties like Paris, Rome and Barcelona.', u'_______________________________________', u'BUSINESS AT HAND', u'Use innovative touchscreen controls to Buy, Trade &amp; Upgrade your properties for profit. Shake to roll the dice &amp; swipe to stack your cards.', u'CHECK OUT THE VIEW', u'Wheel &amp; deal your way to the penthouse in a 3D, interactive playing environment with animated tokens!', u'COMPETE WITH FAMILY &amp; FRIENDS ', u""Share the wealth with up to 4 other people with Pass'N Play or WiFi Multiplayer."", u'ROCK OUT WHILE YOU MAKE $$', u'Tap into your iTunes\xae Library and listen to your favorite music while you play! ', u'________________________________________', u""** DON'T MISS OUR OTHER EXCITING GAMES! ** SCRABBLE, The Sims\u2122 3, TETRIS\xae, MONOPOLY, Madden NFL 11 by EA Sports\u2122, Pogo Games FREE, Liqua Pop, ROCK BAND\xae Reloaded, Need for Speed\u2122 Hot Pursuit &amp; Surviving High School FREE"", u'GIFT THIS APP:  Click the \u201cBuy App\u201d arrow on the iTunes\xae App Store', u'Be the first to know! Get inside EA info on great deals, plus the latest game updates, tips &amp; more\u2026', u'VISIT US: ea.com/iphone', u'FOLLOW US: twitter.com/eamobile', u'LIKE US: facebook.com/eamobile', u'WATCH US: youtube.com/eamobilegames']","12,08,2008","04,06,2012",Games,0.99,Electronic Arts,5,49.3,3,619
299186925,294,Amateur Surgeon,"[u""\u201cOne of the iPhone's best apps.\u201d - Modojo.com"", u'\u201cIt\u2019s a rare entertainment release; comedy and gameplay are equally good.\u201d - Maclife.com', u""\u201cWhat's undoubtedly a terrible idea in real life is a great idea on the iPhone, courtesy of the ever-controversial Adult Swim network.\u201d  "", u'- Yahoo! Games', u'\u201c\u2026 an entertaining blood-soaked, gross-out surgery game that uses the iPhone touch controls in fun (and disgusting) ways.\u201d', u'- IGN', u'\u201cPacked with hours of entertainment to satisfy your soon-to-be-newly-found obsession.\u201d ', u'- Brighthub.com', u'Amateur Surgeon from Adult Swim puts your wildest surgery fantasies in the palm of your unwashed, unqualified hand. Use precision instruments such as a pizza cutter, salad tongs, stapler, and car battery to hack your way through thirty different procedures and be the surgeon that your parents always knew you would never become. ', u'\u202227 levels + 3 hidden surgeries ', u'\u2022Each surgery a complicated, multistep procedure. ', u'\u2022Save progress between patients, like a real surgeon! ', u'\u2022Touch screen to choose instruments. ', u'\u2022Slide finger to make incisions. ', u'\u2022Rub screen to cauterize wounds, apply gel, etc. ', u'\u2022Zoom in for better precision. ', u'\u2022Simulation of saving lives = simulation of fulfillment.', u""Help us address crashes by sending what happened, what device/iOS version you're on to games@adultswim.com. Thank you!"", u'Privacy Policy: http://www.adultswim.com/privacy/index.html']","12,09,2008","06,16,2012",Games,2.99,[adult swim],5,42,3.5,25
303337299,259,Wedding Dash Deluxe,"[u'\u2665 Play the most romantic Dash game! With over 20 million downloads to date, Dash is one of the biggest gaming franchises ever on the iPhone and iPad.', u'\u2665 Get the popular Autumn Affair wedding venue for FREE in this special Deluxe edition of Wedding Dash.', u'Plan ultimate dream weddings for picky brides and grooms!  Help Quinn launch her fledgling wedding planning business, starting with simple backyard weddings and advancing to elegant ballroom receptions. Choose all the details, manage comical disasters, and keep guests happy \u2013 or risk the wrath of Bridezilla!', u'Game Features:', u'\u2665 Plan dream weddings on your iPhone and iPad!', u'\u2665 Choose the perfect details, from wedding cakes to gorgeous flowers, for unforgettable receptions', u'\u2665 Manage comical disasters including pigeons, fires, and bees - or risk the wrath of Bridezilla!', u'\u2665 Keep guests happy by organizing their seating requests', u'\u2665 Master many levels of wedding drama and chaos ', u'\u2665 Unlock additional destination weddings, including Rooftop Romance and Vows in the Clouds, through in-App purchase.', u'Love Wedding Dash? Try our other addictive games, including Diner Dash, DinerTown Zoo, Hotel Dash and Cooking Dash. You\u2019re guaranteed to see familiar faces that you know and love.', u'******************* ', u'Want more from PlayFirst? ', u'Facebook: ', u'http://www.facebook.com/playfirstgames ', u'Twitter: @playfirst ', u'Blog: ', u'http://blog.playfirst.com ', u'Website: ', u'www.playfirst.com', u'*******************']","01,27,2009","05,04,2012",Games,2.99,"PlayFirst, Inc.",10,44.6,4.5,38
304871622,98,Zombieville USA,"[u'** Zombieville USA 2 is now available!  **', u""In honor of its release, we're doing a crazy sale!  Now's your chance to get the original classic and/or the stunning sequel for an absurdly low price!"", u'Zombieville USA - one of the biggest hits on the app store!  Over 1.5 million players and counting!  Try it out for yourself and see why Zombieville USA is the definitive zombie experience on the App Store, spending more than 500 consecutive days in the US Top 100 charts!', u""For the latest on what we're up to, you can follow MikaMobile on Twitter!  http://twitter.com/MikaMobile"", u'=^.^=', u'----------------------', u'Welcome to Zombieville USA!', u""When your town is overrun by the walking dead, there's only one thing left to do - go through their pockets and look for loose change!  As the lone survivor of a zombie apocalypse, it's up to you to battle legions of the undead in a never ending fight for survival!  How long can you hold out?  Scrounge for cash and ammunition, and buy up to 15 upgradeable weapons as your inevitable doom closes in around you..."", u'Zombieville USA combines the timeless appeal of classic arcade games with stunning graphics you have to see to believe.', u'FEATURES:', u'- Defend yourself with 15 different weapons, from shotguns to chainsaws, even rockets, katanas and flamethrowers!', u'- Deceptively simple gameplay, with more depth than meets the eye.  Manage your cash and ammo carefully, or become zombie chow!', u'- Be amazed by some of the most spectacular graphics and animation ever seen on a phone!', u'- Intuitive touch-screen controls are easy to pick up and play.', u'- Conveniently auto-saves your progress after each level - play at your own pace!', u'Be sure to check out the eye-popping trailer at www.zombievilleusa.com!']","02,15,2009","04,06,2012",Games,0.99,"Mika Mobile, Inc.",10,26.7,4,1360
306065668,229,Cooking Mama,"[u'Popular the world over, the hit cooking action game ""Cooking Mama"" is now available for the iPhone and iPod touch!', u'This edition features a generous helping of dishes from the home console series as well as plenty of never-before-seen cuisine!', u'The ""Cooking Mama"" controls have also been optimized for use with the iPhone and iPod touch, ensuring a fresh play experience for even veterans of the home console releases!', u'""Cooking Mama"" includes two fun game modes: ""Let\'s Cook,"" where players make meals with Mama, and ""Cooking Contest,"" where players can freely practice a variety of recipes and techniques.', u'* A brief look at game play!', u'-Touch-', u'Chop vegetables, cut meat, and stir ingredients!', u'-Shake the iPhone/iPod touch-', u'Knead and shape hamburger meat with both hands!', u'-Tilt the iPhone/iPod touch-', u'Melt butter and spread it across a skillet, fry meat and vegetables!', u'Language:', u'English', u'Deutsch', u'Espa\xf1ol', u'Fran\xe7ais', u'Italiano', u'Danish', u'Finnish', u'Norwegian', u'Swedish', u'Dutch', u'Portuguese', u'Japanese', u'----------', u'Finished cooking? Get gardening!', u'At last, ""Gardening Mama"" is now available for iPhone/iPod touch!', u'Inspired by the hit home console release, this mobile adaptation features a bountiful helping of leafy greens from the original game as well as plenty of never-before-seen plants!', u'----------', u""*For customers who have upgraded to new iOS devices, you may transfer your previous device's Gardening Mama save data by backing up the older device to iTunes, then restoring to the new device."", u""Downloading Gardening Mama directly to your new device is not sufficient to transfer previous devices' game save data.""]","02,26,2009","04,06,2012",Games,6.99,TAITO Corporation,5,20.8,3.5,546
305598228,280,Tap Tap Revenge 2.6,"[u'Before you grab this app, go check out Tap Tap Revenge 4, which is brand new and FREE! Search for ""Tap Tap 4"" in the App Store to find and download it!', u'*NEW Tap Tap Revenge 2.6 is iPhone OS 2.0 &amp; 3.0 ready! Get push notifications when a friend sends you a direct battle!*', u'* The latest Tap Tap Revenge 2.6 is ready for iPhone OS3, featuring notifications. Challenges are now more fun and easier! Songs can have their own themes. Import premium content. Faster, more stable. Points &amp; battles! *', u'* If you love Tap Tap Revenge, make sure to check out the awesome new Lady Gaga Revenge edition! http://bit.ly/ttr_gaga *', u'Tap and shake to the beats of 50+ awesome free tracks. Tap Tap Revenge is the most popular game on the App Store.  Lots of new features, tons of themes, points and battles, an all-new catalog of more than 50+ free tracks, and three awesome ways to play with your friends.', u'Frequent tournaments and contests, and weekly new songs by top artists mean that there is always something new to greet you when you boot up Tap Tap Revenge 2.', u'Want even more great music?', u'- Get Lady Gaga Revenge, Tap Tap Coldplay, Dave Matthews Band Revenge, Nine Inch Nails Revenge, Tap Tap Dance, and Christmas With Weezer. You can import the tracks and themes from these premium editions into the free game!', u'Testimonials:', u'- ""If you like Rock Band, Dance Dance Revolution and Guitar Hero, you\'ll LOVE Tap Tap Revenge - it\'s the most fun app on the App Store!"" --Mark2009', u'- ""The gold standard for music rhythm games on the iPhone"" -- fonStar']","03,02,2009","07,13,2012",Games,1.99,"Tapulous, Inc.",5,9.9,4,15177
306572986,202,Shape Builder - the Preschool Learning Puzzle Game,"[u'After you buy this App, please check out our ""Preschool Memory Match"" App (Also, if you have  an iPad, check out ""Drawing Pad"")', u'Tap ""More Apps by Darren Murtha Design"" for those apps!', u'************************************************************', u'Shape Builder educates &amp; entertains your little one with easy to move shapes that snap into place on top of silhouette puzzles. Each puzzle has 5 to 10 pieces &amp; after positioning all of the pieces, the real image is revealed along with a professional voice recording of the word spoken by Jill Dews, a licensed speech therapist that specializes in early child development. Shape Builder encourages cognitive thinking &amp; fine motor skills plus exposes young minds to new music instruments, animals, produce, objects &amp; the alphabet in a fun &amp; engaging format with LOTS of sound effects!', u'Highlights:', u'Total of 146 puzzles!', u'30 Music instruments with sound effects', u'17 Fruits &amp; Vegetables', u'37 Animals - awesome sound effects!', u'26 Letters - speech therapist sounds out ', u'each letter in a fun way', u'20 Numbers - one through twenty!', u'16 other fun items like Firetruck, &amp; Police Officer', u'Random play resets after all puzzles are completed', u'By Darren Murtha &amp; Chris Lott for kids and toddlers in preschool, kindergarden &amp; firstgrade!', u'App for kids 3 to 6 years old - many 2 year olds play this too but you may have to play together at first. ', u'(Perfect for toddlers / preschool / kindergarten / first grade / and 13 year old babysitters with an iPod Touch) ', u'\u2605\u2605\u2605\u2605\u2605 Apple Staff Favorite! (July)', u'\u2605\u2605\u2605\u2605\u2605 iTunes App Store Essential for Toddlers (October)', u'FEATURED IN: ', u'MACWORLD ""App of the Day""', u'   tinyurl.com/app-of-day', u'THE WASHINGTON TIMES', u'   tinyurl.com/sb-washingtontimes', u'USATODAY.COM', u'   tinyurl.com/sb-usatoday', u'SAN FRANCISCO CHRONICLE', u'   tinyurl.com/sb-sanfran', u'O\'REILLY\'s Book ""Best iPhone Apps""', u'   http://tinyurl.com/sb-best-iphone-apps', u'BEAT ""Wheels on the Bus"" on O\'Reilly\'s APP SMACKDOWN', u'   tinyurl.com/app-smackdown', u'""Shape Builder earns an edu.Mac.nation daddy score of ""A"" - Immediately my son was able to locate &amp; move the pieces into position. The audio quality is fantastic, the application is stable, &amp; the variety of puzzle types kept my son engaged &amp; entertained. Together we worked on completing the puzzles &amp; saying out loud what the images were.""', u'Michael (an elementary school teacher) from www.edumacnation.com', u'""If you\u2019ve got a preschooler then Shape Builder is a great app for your iPhone...This app is great on many levels &amp; a terrific combination of learning &amp; fun.""', u'The iPhone Mom (www.theiphonemom.com)', u'""A great little jigsaw app for children aged 3 to 5 years.""', u'Daniel Donahoo, Geekdad at wired.com', u'\u2605\u2605\u2605\u2605\u2605 VIDEO demonstration: www.touchscreenpreschoolgames.com', u'About Touch Screen Preschool Games .com', u'Why are we so excited?...Because if you already have an iPhone or an iPod Touch, &amp; you love &amp; care for a little one, you don\'t have to invest in other hardware. Instead you can buy educational Apps for your device &amp; have it ANYWHERE you are!  Many Mom &amp; Dads already know the power of the iPhone &amp; ""iTouch"" &amp; many Parents are discovering a wealth of applications for kids that both educate &amp; entertain them.', u""So the question is will your kid like our games? If your kid loves Sesame Street, PBS Kids, Nickelodeon, Disney, Baby Einstein, Dora, Diego, Barnie, Blue's Clues, Magic School Bus, Noggin, Curious George, Little Bear, Olivia, Franklin, Charlie &amp; Lola, Max &amp; Ruby, Caillou, Berenstain Bears, Arthur, Sid the Science Kid, Super Why, WordWorld, Thomas the Train, the Wonder Pets, Barney, Reading Rainbow, Mister Rogers, there is a pretty good chance they will like our games like Shape Builder App.""]","03,02,2009","07,20,2012",Games,0.99,Darren Murtha Design,5,34,4,1520
306950009,253,Eliss,"[u'--- #BecauseWeMay Sale, 66% off! ---', u'--- Curious? http://BecauseWeMay.com ---', u'This award-winning space game shook the Earth with its playful use of multitouch, and its stylish, fluid and abstract audiovisual design.', u""You're in charge of a universe where planets can be blended together into giant orbs or split into dwarf planets, and where a simple set of rules enable a large variety of different landscapes and gameplay styles."", u'This is a fast-paced and intelligent puzzle game that will push your boundaries as a player.', u'*** AWARDS  ***', u'* IGF Nominated for ""Innovation in Game Design"" * ', u'* Winner of the IndieCade ""Auteur"" Award * ', u'* BestAppEver Winner for ""Most Innovative Game"" * ', u""* In Gamasutra's Top 5 iPhone games of 2009 * "", u""* In Boing Boing's Best Indie Games of 2009 *"", u'*** PRAISE  ***', u'\u201c A multitouch marvel.\u201d EDGE', u'""A multitouch masterpiece."" Touch Arcade', u'""There\'s nothing else like Eliss."" Gamasutra', u'""One of the most essential games for the platform."" Boing Boing', u'""A sublime techno-toy."" AppleInsider', u'\u201cEliss is brilliant fun.\u201d Indie Gamer', u'""There isn\'t another game like Eliss -- she\'s one in a million."" Offworld', u'\u201cA multitouch marvel and indie favourite. [...] This is puzzle gaming at its most intuitive.\u201d EDGE', u'\u201cThe multi-touch controls are a revelation.\u201d Cult Of Mac', u""\u201cThere's no game in the AppStore that uses multitouch so fully. [...] Eliss is not to be missed.\u201d Touch Arcade"", u'\u201cEliss is the kind of game that gets me excited about the iPhone as a game platform.\u201d 1UP', u'""A curious concoction of accessible play and alien origin, unlike any other game and baffling precisely because of its uniqueness, and destined to be the standard of tomorrow."" Boing Boing']","03,06,2009","05,25,2012",Games,0.99,Steph Thirion,5,15,4,1079
307176281,89,Bookworm,"[u'Feed your appetite for words in this award-winning puzzle game for all ages, from PopCap. ', u'Link letters left, right, up and down to build words to keep Lex the Bookworm sated and smiling. Bigger words return better bonuses. But watch out for burning letters \u2014 they could spell disaster!', u'Game Features', u'CLASSIC MODE', u'Work wordy wonders as you advance to higher levels and beat your own high scores.', u'TIMED GAME ', u'Test your lexicographical prowess and link letters fast.', u'SHAKE TO SCRAMBLE', u""Can't find the right word? Give the game a shake to rearrange the letter tiles on screen. But be careful, scrambling has its limits."", u'ALL NEW BONUS BOOKS', u'Unlock themed tomes and complete special word collections.', u'TRACK YOUR PROGRESS', u'Tip your screen to ""landscape"" for a quick look at your word history.', u'UNLIMITED LEVELS', u'Keep going in Classic mode to see how long you can link letters and create words.', u'HALL OF FAME', u'Save your high scores. Be the envy of your friends.', u'More Apps from PopCap:', u'BEJEWELED\xae 2 \u2013 Match sparkling gems in the world\u2019s #1 puzzle game.', u'PLANTS vs. ZOMBIES\u2122 \u2013 Soil your plants in this award-winning action/strategy game.', u'PEGGLE\u2122 \u2013 Clear the orange pegs in this epic blend of luck and skill.', u'CHUZZLE\u2122 \u2013 Slide and match cute, cuddly \u2014 and surprisingly explosive \u2014 furballs.', u'POPCAP MAKES LIFE FUN', u'Visit us at PopCap.com', u'Follow us at twitter.com/PopCap', u'Like us at facebook.com/PopCap']","03,22,2009","04,06,2012",Games,2.99,PopCap,5,9.5,4,5032
